"","x"
"640",3
"641",1
"642",4
"643",29
"644",10
"645",7
"646",15
"647",31
"648",20
"649",22
"650",3
"651",2
"652",7
"653",4
"654",14
"655",1
"656",25
"657",1
"658",1
"659",4
"660",1
"661",1
"662",1
"663",5
"664",12
"665",8
"666",3
"667",22
"668",24
"669",4
"670",1
"671",16
"672",28
"673",4
"674",5
"675",1
"676",1
"677",1
"678",28
"679",14
"680",13
"681",6
"682",1
"683",8
"684",1
"685",18
"686",1
"687",1
"688",10
"689",24
"690",2
"691",9
"692",2
"693",4
"694",1
"695",1
"696",1
"697",2
"698",9
"699",20
"700",3
"701",7
"702",2
"703",2
"704",1
"705",5
"706",2
"707",1
"708",23
"709",1
"710",2
"711",2
"712",2
"713",1
"714",3
"715",7
"716",7
"717",7
"718",13
"719",19
"720",1
"721",5
"722",2
"723",12
"724",2
"725",3
"726",3
"727",1
"728",2
"729",18
"730",10
"731",8
"732",20
"733",1
"734",1
"735",3
"736",2
"737",20
"738",8
"739",6
"740",10
"741",1
"742",1
"743",6
"744",7
"745",10
"746",5
"747",7
"748",4
"749",1
"750",1
"751",3
"752",1
"753",3
"754",2
"755",8
"756",4
"757",2
"758",1
"759",29
"760",1
"761",7
"762",8
"763",4
"764",6
"765",1
"766",1
"767",2
"768",1
"769",3
"770",3
"771",7
"772",11
"773",7
"774",3
"775",24
"776",4
"777",14
"778",1
"779",2
"780",21
"781",13
"782",7
"783",12
"784",1
"785",6
"786",2
"787",2
"788",8
"789",1
"790",16
"791",15
"792",3
"793",9
"794",2
"795",8
"796",2
"797",1
"798",1
"799",1
"800",3
"801",1
"802",1
"803",3
"804",5
"805",1
"806",15
"807",1
"808",3
"809",1
"810",4
"811",3
"812",1
"813",2
"814",4
"815",2
"816",1
"817",4
"818",1
"819",1
"820",2
"821",1
"822",29
"823",8
"824",2
"825",1
"826",1
"827",23
"828",1
"829",4
"830",7
"831",2
"832",3
"833",3
"834",3
"835",4
"836",11
"837",1
"838",12
"839",15
"840",2
"841",1
"842",1
"843",4
"844",16
"845",2
"846",17
"847",1
"848",7
"849",3
"850",4
"851",2
"852",12
"853",24
"854",17
"855",4
"856",4
"857",1
"858",1
"859",4
"860",15
